1.6977493752543307	-1.6977493752543307	3
0.	-1.6977493752543307	4
0.7276068751089989	-1.6977493752543307	3
1.212678125181665	-1.9402850002906638	3
0.48507125007266594	-1.212678125181665	3
1.212678125181665	-1.212678125181665	8
1.9402850002906638	-1.212678125181665	3
1.212678125181665	-0.48507125007266594	3
1.6977493752543307	-0.7276068751089989	3
1.6977493752543307	0.	4
-1.6977493752543307	-1.6977493752543307	4
-1.212678125181665	-1.9402850002906638	4
-0.48507125007266594	-1.9402850002906638	3
-1.212678125181665	-1.212678125181665	5
-0.48507125007266594	-1.212678125181665	5
-1.212678125181665	-0.48507125007266594	4
-0.48507125007266594	-0.48507125007266594	3
0.	-0.7276068751089989	4
0.7276068751089989	-0.7276068751089989	3
-0.7276068751089989	0.	3
0.	0.	7
0.7276068751089989	0.	4
0.	0.7276068751089989	3
0.48507125007266594	0.48507125007266594	3
1.212678125181665	0.48507125007266594	5
1.9402850002906638	0.48507125007266594	3
0.48507125007266594	1.212678125181665	4
1.212678125181665	1.212678125181665	5
1.9402850002906638	1.212678125181665	4
1.6977493752543307	1.6977493752543307	4
-1.6977493752543307	-0.7276068751089989	4
-1.6977493752543307	0.	6
-1.6977493752543307	0.7276068751089989	3
-1.212678125181665	0.48507125007266594	4
-0.48507125007266594	0.48507125007266594	3
-1.212678125181665	1.212678125181665	5
-0.48507125007266594	1.212678125181665	4
-0.7276068751089989	1.6977493752543307	3
0.	1.6977493752543307	6
0.7276068751089989	1.6977493752543307	4
-1.6977493752543307	1.6977493752543307	5
