42	2031	2089	3248	0	0	0	0
2032	2090	3249	0	0	0	0	0
2033	2091	3250	0	0	0	0	0
2034	2092	3251	0	0	0	0	0
2035	2093	3252	0	0	0	0	0
2036	2094	3253	0	0	0	0	0
2037	2095	3254	0	0	0	0	0
2038	2096	3255	0	0	0	0	0
2039	2097	3256	0	0	0	0	0
2040	2098	3257	0	0	0	0	0
2041	2099	3258	0	0	0	0	0
2042	2100	3259	0	0	0	0	0
2043	2101	3260	0	0	0	0	0
2044	2102	3261	0	0	0	0	0
2045	2103	3262	0	0	0	0	0
2046	2104	3263	0	0	0	0	0
2047	2105	3264	0	0	0	0	0
2048	2106	3265	0	0	0	0	0
2049	2107	3266	0	0	0	0	0
2050	2108	3267	0	0	0	0	0
2051	2109	3268	0	0	0	0	0
2052	2110	3269	0	0	0	0	0
2053	2111	3270	0	0	0	0	0
2054	2112	3271	0	0	0	0	0
2055	2113	3272	0	0	0	0	0
2056	2114	3273	0	0	0	0	0
2057	2115	3274	0	0	0	0	0
2058	2116	3275	0	0	0	0	0
2059	2117	3276	0	0	0	0	0
2060	2118	3277	0	0	0	0	0
2061	2119	3278	0	0	0	0	0
2062	2120	3279	0	0	0	0	0
2063	2121	3280	0	0	0	0	0
2064	2122	3281	0	0	0	0	0
2065	2123	3282	0	0	0	0	0
2066	2124	3283	0	0	0	0	0
2067	2125	3284	0	0	0	0	0
2068	2126	3285	0	0	0	0	0
2069	2127	3286	0	0	0	0	0
2070	2128	3287	0	0	0	0	0
2071	3288	0	0	0	0	0	0
1	2072	3289	0	0	0	0	0
84	2187	3346	0	0	0	0	0
85	2130	2188	3347	0	0	0	0
86	2131	2189	3348	0	0	0	0
2132	2190	3349	0	0	0	0	0
2133	2191	3350	0	0	0	0	0
2134	2192	3351	0	0	0	0	0
2135	2193	3352	0	0	0	0	0
2136	2194	3353	0	0	0	0	0
2137	2195	3354	0	0	0	0	0
2138	2196	3355	0	0	0	0	0
2139	2197	3356	0	0	0	0	0
2140	2198	3357	0	0	0	0	0
2141	2199	3358	0	0	0	0	0
2142	2200	3359	0	0	0	0	0
2143	2201	3360	0	0	0	0	0
2144	2202	3361	0	0	0	0	0
2145	2203	3362	0	0	0	0	0
2146	2204	3363	0	0	0	0	0
2147	2205	3364	0	0	0	0	0
2148	2206	3365	0	0	0	0	0
2149	2207	3366	0	0	0	0	0
2150	2208	3367	0	0	0	0	0
2151	2209	3368	0	0	0	0	0
2152	2210	3369	0	0	0	0	0
2153	2211	3370	0	0	0	0	0
2154	2212	3371	0	0	0	0	0
2155	2213	3372	0	0	0	0	0
2156	2214	3373	0	0	0	0	0
2157	2215	3374	0	0	0	0	0
2158	2216	3375	0	0	0	0	0
2159	2217	3376	0	0	0	0	0
2160	2218	3377	0	0	0	0	0
2161	2219	3378	0	0	0	0	0
2162	2220	3379	0	0	0	0	0
2163	2221	3380	0	0	0	0	0
2164	2222	3381	0	0	0	0	0
2165	2223	3382	0	0	0	0	0
2166	2224	3383	0	0	0	0	0
2167	2225	3384	0	0	0	0	0
2168	2226	3385	0	0	0	0	0
2169	3386	0	0	0	0	0	0
43	2170	2228	3387	0	0	0	0
44	2171	3388	0	0	0	0	0
45	2172	3389	0	0	0	0	0
128	2285	3444	0	0	0	0	0
129	2286	3445	0	0	0	0	0
130	2229	2287	3446	0	0	0	0
131	2230	2288	3447	0	0	0	0
132	2231	2289	3448	0	0	0	0
2232	2290	3449	0	0	0	0	0
2233	2291	3450	0	0	0	0	0
2234	2292	3451	0	0	0	0	0
2235	2293	3452	0	0	0	0	0
2236	2294	3453	0	0	0	0	0
2237	2295	3454	0	0	0	0	0
2238	2296	3455	0	0	0	0	0
2239	2297	3456	0	0	0	0	0
2240	2298	3457	0	0	0	0	0
2241	2299	3458	0	0	0	0	0
2242	2300	3459	0	0	0	0	0
2243	2301	3460	0	0	0	0	0
2244	2302	3461	0	0	0	0	0
2245	2303	3462	0	0	0	0	0
2246	2304	3463	0	0	0	0	0
2247	2305	3464	0	0	0	0	0
2248	2306	3465	0	0	0	0	0
2249	2307	3466	0	0	0	0	0
2250	2308	3467	0	0	0	0	0
2251	2309	3468	0	0	0	0	0
2252	2310	3469	0	0	0	0	0
2253	2311	3470	0	0	0	0	0
2254	2312	3471	0	0	0	0	0
2255	2313	3472	0	0	0	0	0
2256	2314	3473	0	0	0	0	0
2257	2315	3474	0	0	0	0	0
2258	2316	3475	0	0	0	0	0
2259	2317	3476	0	0	0	0	0
2260	2318	3477	0	0	0	0	0
2261	2319	3478	0	0	0	0	0
2262	2320	3479	0	0	0	0	0
2263	2321	3480	0	0	0	0	0
2264	2322	3481	0	0	0	0	0
2265	2323	3482	0	0	0	0	0
2266	2324	3483	0	0	0	0	0
2267	3484	0	0	0	0	0	0
87	2268	2326	3485	0	0	0	0
88	2269	2327	3486	0	0	0	0
89	2270	3487	0	0	0	0	0
90	2271	3488	0	0	0	0	0
91	2272	3489	0	0	0	0	0
174	2383	3542	0	0	0	0	0
175	2384	3543	0	0	0	0	0
176	2385	3544	0	0	0	0	0
177	2328	2386	3545	0	0	0	0
178	2329	2387	3546	0	0	0	0
179	2330	2388	3547	0	0	0	0
180	2331	2389	3548	0	0	0	0
2332	2390	3549	0	0	0	0	0
2333	2391	3550	0	0	0	0	0
2334	2392	3551	0	0	0	0	0
2335	2393	3552	0	0	0	0	0
2336	2394	3553	0	0	0	0	0
2337	2395	3554	0	0	0	0	0
2338	2396	3555	0	0	0	0	0
2339	2397	3556	0	0	0	0	0
2340	2398	3557	0	0	0	0	0
2341	2399	3558	0	0	0	0	0
2342	2400	3559	0	0	0	0	0
2343	2401	3560	0	0	0	0	0
2344	2402	3561	0	0	0	0	0
2345	2403	3562	0	0	0	0	0
2346	2404	3563	0	0	0	0	0
2347	2405	3564	0	0	0	0	0
2348	2406	3565	0	0	0	0	0
2349	2407	3566	0	0	0	0	0
2350	2408	3567	0	0	0	0	0
2351	2409	3568	0	0	0	0	0
2352	2410	3569	0	0	0	0	0
2353	2411	3570	0	0	0	0	0
2354	2412	3571	0	0	0	0	0
2355	2413	3572	0	0	0	0	0
2356	2414	3573	0	0	0	0	0
2357	2415	3574	0	0	0	0	0
2358	2416	3575	0	0	0	0	0
2359	2417	3576	0	0	0	0	0
2360	2418	3577	0	0	0	0	0
2361	2419	3578	0	0	0	0	0
2362	2420	3579	0	0	0	0	0
2363	2421	3580	0	0	0	0	0
2364	2422	3581	0	0	0	0	0
2365	3582	0	0	0	0	0	0
133	2366	2424	3583	0	0	0	0
134	2367	2425	3584	0	0	0	0
135	2368	2426	3585	0	0	0	0
136	2369	3586	0	0	0	0	0
137	2370	3587	0	0	0	0	0
138	2371	3588	0	0	0	0	0
139	2372	3589	0	0	0	0	0
222	2481	3640	0	0	0	0	0
223	2482	3641	0	0	0	0	0
224	2483	3642	0	0	0	0	0
225	2484	3643	0	0	0	0	0
226	2427	2485	3644	0	0	0	0
227	2428	2486	3645	0	0	0	0
228	2429	2487	3646	0	0	0	0
229	2430	2488	3647	0	0	0	0
230	2431	2489	3648	0	0	0	0
2432	2490	3649	0	0	0	0	0
2433	2491	3650	0	0	0	0	0
2434	2492	3651	0	0	0	0	0
2435	2493	3652	0	0	0	0	0
2436	2494	3653	0	0	0	0	0
2437	2495	3654	0	0	0	0	0
2438	2496	3655	0	0	0	0	0
2439	2497	3656	0	0	0	0	0
2440	2498	3657	0	0	0	0	0
2441	2499	3658	0	0	0	0	0
2442	2500	3659	0	0	0	0	0
2443	2501	3660	0	0	0	0	0
2444	2502	3661	0	0	0	0	0
2445	2503	3662	0	0	0	0	0
2446	2504	3663	0	0	0	0	0
2447	2505	3664	0	0	0	0	0
2448	2506	3665	0	0	0	0	0
2449	2507	3666	0	0	0	0	0
2450	2508	3667	0	0	0	0	0
2451	2509	3668	0	0	0	0	0
2452	2510	3669	0	0	0	0	0
2453	2511	3670	0	0	0	0	0
2454	2512	3671	0	0	0	0	0
2455	2513	3672	0	0	0	0	0
2456	2514	3673	0	0	0	0	0
2457	2515	3674	0	0	0	0	0
2458	2516	3675	0	0	0	0	0
2459	2517	3676	0	0	0	0	0
2460	2518	3677	0	0	0	0	0
2461	2519	3678	0	0	0	0	0
2462	2520	3679	0	0	0	0	0
2463	3680	0	0	0	0	0	0
181	2464	2522	3681	0	0	0	0
182	2465	2523	3682	0	0	0	0
183	2466	2524	3683	0	0	0	0
184	2467	2525	3684	0	0	0	0
185	2468	3685	0	0	0	0	0
186	2469	3686	0	0	0	0	0
187	2470	3687	0	0	0	0	0
188	2471	3688	0	0	0	0	0
189	2472	3689	0	0	0	0	0
272	2579	3738	0	0	0	0	0
273	2580	3739	0	0	0	0	0
274	2581	3740	0	0	0	0	0
275	2582	3741	0	0	0	0	0
276	2583	3742	0	0	0	0	0
277	2526	2584	3743	0	0	0	0
278	2527	2585	3744	0	0	0	0
279	2528	2586	3745	0	0	0	0
280	2529	2587	3746	0	0	0	0
281	2530	2588	3747	0	0	0	0
282	2531	2589	3748	0	0	0	0
2532	2590	3749	0	0	0	0	0
2533	2591	3750	0	0	0	0	0
2534	2592	3751	0	0	0	0	0
2535	2593	3752	0	0	0	0	0
2536	2594	3753	0	0	0	0	0
2537	2595	3754	0	0	0	0	0
2538	2596	3755	0	0	0	0	0
2539	2597	3756	0	0	0	0	0
2540	2598	3757	0	0	0	0	0
2541	2599	3758	0	0	0	0	0
2542	2600	3759	0	0	0	0	0
2543	2601	3760	0	0	0	0	0
2544	2602	3761	0	0	0	0	0
2545	2603	3762	0	0	0	0	0
2546	2604	3763	0	0	0	0	0
2547	2605	3764	0	0	0	0	0
2548	2606	3765	0	0	0	0	0
2549	2607	3766	0	0	0	0	0
2550	2608	3767	0	0	0	0	0
2551	2609	3768	0	0	0	0	0
2552	2610	3769	0	0	0	0	0
2553	2611	3770	0	0	0	0	0
2554	2612	3771	0	0	0	0	0
2555	2613	3772	0	0	0	0	0
2556	2614	3773	0	0	0	0	0
2557	2615	3774	0	0	0	0	0
2558	2616	3775	0	0	0	0	0
2559	2617	3776	0	0	0	0	0
2560	2618	3777	0	0	0	0	0
2561	3778	0	0	0	0	0	0
231	2562	2620	3779	0	0	0	0
232	2563	2621	3780	0	0	0	0
233	2564	2622	3781	0	0	0	0
234	2565	2623	3782	0	0	0	0
235	2566	2624	3783	0	0	0	0
236	2567	3784	0	0	0	0	0
237	2568	3785	0	0	0	0	0
238	2569	3786	0	0	0	0	0
239	2570	3787	0	0	0	0	0
240	2571	3788	0	0	0	0	0
241	2572	3789	0	0	0	0	0
324	2677	3836	0	0	0	0	0
325	2678	3837	0	0	0	0	0
326	2679	3838	0	0	0	0	0
327	2680	3839	0	0	0	0	0
328	2681	3840	0	0	0	0	0
329	2682	3841	0	0	0	0	0
330	2625	2683	3842	0	0	0	0
331	2626	2684	3843	0	0	0	0
332	2627	2685	3844	0	0	0	0
333	2628	2686	3845	0	0	0	0
334	2629	2687	3846	0	0	0	0
335	2630	2688	3847	0	0	0	0
336	2631	2689	3848	0	0	0	0
2632	2690	3849	0	0	0	0	0
2633	2691	3850	0	0	0	0	0
2634	2692	3851	0	0	0	0	0
2635	2693	3852	0	0	0	0	0
2636	2694	3853	0	0	0	0	0
2637	2695	3854	0	0	0	0	0
2638	2696	3855	0	0	0	0	0
